territory_id,region_name,year,gdp_per_capita
HR021,Bjelovarsko-bilogorska županija,2000,5965.21
HR022,Virovitičko-podravska županija,2000,5775.73
HR023,Požeško-slavonska županija,2000,5836.23
HR024,Brodsko-posavska županija,2000,5125.56
HR025,Osječko-baranjska županija,2000,6356.21
HR026,Vukovarsko-srijemska županija,2000,4891.44
HR027,Karlovačka županija,2000,6218.83
HR028,Sisačko-moslavačka županija,2000,7263.82
HR031,Primorsko-goranska zupanija,2000,10969.4
HR032,Licko-senjska zupanija,2000,6467.05
HR033,Zadarska zupanija,2000,6311.52
HR034,Sibensko-kninska zupanija,2000,5955.75
HR035,Splitsko-dalmatinska zupanija,2000,6870.06
HR036,Istarska zupanija,2000,11116.47
HR037,Dubrovacko-neretvanska zupanija,2000,7601.35
HR050,Grad Zagreb,2000,13218.04
HR061,Međimurska županija,2000,6406.22
HR062,Varaždinska županija,2000,7075.25
HR063,Koprivničko-križevačka županija,2000,8483.01
HR064,Krapinsko-zagorska županija,2000,5827.53
HR065,Zagrebačka županija,2000,6247.27
ME000,Crna Gora,2000,3994.14
MK001,Vardarski,2000,2378.21
MK002,Istocen,2000,2274.2
MK003,Jugozapaden,2000,2560.44
MK004,Jugoistocen,2000,2544.61
MK005,Pelagoniski,2000,3522.45
MK006,Poloski,2000,1569.62
MK007,Severoistocen,2000,1978.69
MK008,Skopski,2000,4408.91
RS110,Београдска област,2000,3939.67
RS121,Западнобачка област,2000,2637.56
RS122,Јужнобанатска област,2000,2805.08
RS123,Јужнобачка област,2000,4240.16
RS124,Севернобанатска област,2000,2728.99
RS125,Севернобачка област,2000,2719.51
RS126,Средњобанатска област,2000,3135.0
RS127,Сремска област,2000,2573.2
RS211,Златиборска област,2000,2023.0
RS212,Колубарска област,2000,2165.27
RS213,Мачванска област,2000,1954.09
RS214,Моравичка област,2000,2840.83
RS215,Поморавска област,2000,2278.1
RS216,Расинска област,2000,2707.51
RS217,Рашка област,2000,1751.44
RS218,Шумадијска област,2000,2000.89
RS221,Борска област,2000,2523.02
RS222,Браничевска област,2000,2554.89
RS223,Зајечарска област,2000,2263.72
RS224,Јабланичка област,2000,1942.63
RS225,Нишавска област,2000,2687.01
RS226,Пиротска област,2000,2022.64
RS227,Подунавска област,2000,1758.68
RS228,Пчињска област,2000,2549.87
RS229,Топличка област,2000,1944.24
SI031,Pomurska,2000,10319.14
SI032,Podravska,2000,12072.92
SI033,Koroska,2000,12423.01
SI034,Savinjska,2000,13278.99
SI035,Zasavska,2000,10485.9
SI036,Posavska,2000,12452.91
SI037,Jugovzhodna Slovenija,2000,14468.78
SI038,Primorsko-notranjska,2000,11966.73
SI041,Osrednjeslovenska,2000,20393.32
SI042,Gorenjska,2000,12941.06
SI043,Goriska,2000,14236.82
SI044,Obalno-kraska,2000,15535.4
HR021,Bjelovarsko-bilogorska županija,2000,5965.21
HR022,Virovitičko-podravska županija,2000,5775.73
HR023,Požeško-slavonska županija,2000,5836.23
HR024,Brodsko-posavska županija,2000,5125.56
HR025,Osječko-baranjska županija,2000,6356.21
HR026,Vukovarsko-srijemska županija,2000,4891.44
HR027,Karlovačka županija,2000,6218.83
HR028,Sisačko-moslavačka županija,2000,7263.82
HR031,Primorsko-goranska zupanija,2000,10969.4
HR032,Licko-senjska zupanija,2000,6467.05
HR033,Zadarska zupanija,2000,6311.52
HR034,Sibensko-kninska zupanija,2000,5955.75
HR035,Splitsko-dalmatinska zupanija,2000,6870.06
HR036,Istarska zupanija,2000,11116.47
HR037,Dubrovacko-neretvanska zupanija,2000,7601.35
HR050,Grad Zagreb,2000,13218.04
HR061,Međimurska županija,2000,6406.22
HR062,Varaždinska županija,2000,7075.25
HR063,Koprivničko-križevačka županija,2000,8483.01
HR064,Krapinsko-zagorska županija,2000,5827.53
HR065,Zagrebačka županija,2000,6247.27
ME000,Crna Gora,2000,3994.14
MK001,Vardarski,2000,2378.21
MK002,Istocen,2000,2274.2
MK003,Jugozapaden,2000,2560.44
MK004,Jugoistocen,2000,2544.61
MK005,Pelagoniski,2000,3522.45
MK006,Poloski,2000,1569.62
MK007,Severoistocen,2000,1978.69
MK008,Skopski,2000,4408.91
RS110,Београдска област,2000,3939.67
RS121,Западнобачка област,2000,2637.56
RS122,Јужнобанатска област,2000,2805.08
RS123,Јужнобачка област,2000,4240.16
RS124,Севернобанатска област,2000,2728.99
RS125,Севернобачка област,2000,2719.51
RS126,Средњобанатска област,2000,3135.0
RS127,Сремска област,2000,2573.2
RS211,Златиборска област,2000,2023.0
RS212,Колубарска област,2000,2165.27
RS213,Мачванска област,2000,1954.09
RS214,Моравичка област,2000,2840.83
RS215,Поморавска област,2000,2278.1
RS216,Расинска област,2000,2707.51
RS217,Рашка област,2000,1751.44
RS218,Шумадијска област,2000,2000.89
RS221,Борска област,2000,2523.02
RS222,Браничевска област,2000,2554.89
RS223,Зајечарска област,2000,2263.72
RS224,Јабланичка област,2000,1942.63
RS225,Нишавска област,2000,2687.01
RS226,Пиротска област,2000,2022.64
RS227,Подунавска област,2000,1758.68
RS228,Пчињска област,2000,2549.87
RS229,Топличка област,2000,1944.24
SI031,Pomurska,2000,10319.14
SI032,Podravska,2000,12072.92
SI033,Koroska,2000,12423.01
SI034,Savinjska,2000,13278.99
SI035,Zasavska,2000,10485.9
SI036,Posavska,2000,12452.91
SI037,Jugovzhodna Slovenija,2000,14468.78
SI038,Primorsko-notranjska,2000,11966.73
SI041,Osrednjeslovenska,2000,20393.32
SI042,Gorenjska,2000,12941.06
SI043,Goriska,2000,14236.82
SI044,Obalno-kraska,2000,15535.4
KSV,Kosovo,2000,2239.098046103992
BIH,Brčko,2000,3302.251762628287
BIH,Federacija Bosna i Hercegovina,2000,2873.9041565190287
BIH,Repuplika Srpska,2000,2616.3277077696166
HR021,Bjelovarsko-bilogorska županija,2001,6258.52
HR022,Virovitičko-podravska županija,2001,6290.74
HR023,Požeško-slavonska županija,2001,6089.44
HR024,Brodsko-posavska županija,2001,5439.16
HR025,Osječko-baranjska županija,2001,6543.85
HR026,Vukovarsko-srijemska županija,2001,5143.95
HR027,Karlovačka županija,2001,7251.97
HR028,Sisačko-moslavačka županija,2001,7067.54
HR031,Primorsko-goranska zupanija,2001,10545.08
HR032,Licko-senjska zupanija,2001,6595.46
HR033,Zadarska zupanija,2001,6922.61
HR034,Sibensko-kninska zupanija,2001,6017.14
HR035,Splitsko-dalmatinska zupanija,2001,7122.64
HR036,Istarska zupanija,2001,11923.23
HR037,Dubrovacko-neretvanska zupanija,2001,7900.34
HR050,Grad Zagreb,2001,14123.94
HR061,Međimurska županija,2001,6734.14
HR062,Varaždinska županija,2001,7543.43
HR063,Koprivničko-križevačka županija,2001,8552.58
HR064,Krapinsko-zagorska županija,2001,6423.94
HR065,Zagrebačka županija,2001,5851.5
ME000,Crna Gora,2001,4020.13
MK001,Vardarski,2001,2590.28
MK002,Istocen,2001,1975.3
MK003,Jugozapaden,2001,2286.25
MK004,Jugoistocen,2001,2457.55
MK005,Pelagoniski,2001,3509.3
MK006,Poloski,2001,1364.35
MK007,Severoistocen,2001,1709.51
MK008,Skopski,2001,4464.7
RS110,Београдска област,2001,4389.93
RS121,Западнобачка област,2001,2862.21
RS122,Јужнобанатска област,2001,3074.97
RS123,Јужнобачка област,2001,4657.23
RS124,Севернобанатска област,2001,2996.11
RS125,Севернобачка област,2001,3004.78
RS126,Средњобанатска област,2001,3425.66
RS127,Сремска област,2001,2796.7
RS211,Златиборска област,2001,2110.71
RS212,Колубарска област,2001,2212.26
RS213,Мачванска област,2001,2092.31
RS214,Моравичка област,2001,2864.59
RS215,Поморавска област,2001,2507.12
RS216,Расинска област,2001,2552.21
RS217,Рашка област,2001,1825.86
RS218,Шумадијска област,2001,2032.57
RS221,Борска област,2001,2454.08
RS222,Браничевска област,2001,2798.8
RS223,Зајечарска област,2001,2296.38
RS224,Јабланичка област,2001,1892.69
RS225,Нишавска област,2001,2888.97
RS226,Пиротска област,2001,2213.33
RS227,Подунавска област,2001,1661.7
RS228,Пчињска област,2001,2407.77
RS229,Топличка област,2001,1984.63
SI031,Pomurska,2001,10565.76
SI032,Podravska,2001,12445.53
SI033,Koroska,2001,12944.2
SI034,Savinjska,2001,13457.59
SI035,Zasavska,2001,10469.15
SI036,Posavska,2001,12745.59
SI037,Jugovzhodna Slovenija,2001,14710.14
SI038,Primorsko-notranjska,2001,11910.87
SI041,Osrednjeslovenska,2001,21224.83
SI042,Gorenjska,2001,13490.79
SI043,Goriska,2001,14681.42
SI044,Obalno-kraska,2001,15910.27
HR021,Bjelovarsko-bilogorska županija,2001,6258.52
HR022,Virovitičko-podravska županija,2001,6290.74
HR023,Požeško-slavonska županija,2001,6089.44
HR024,Brodsko-posavska županija,2001,5439.16
HR025,Osječko-baranjska županija,2001,6543.85
HR026,Vukovarsko-srijemska županija,2001,5143.95
HR027,Karlovačka županija,2001,7251.97
HR028,Sisačko-moslavačka županija,2001,7067.54
HR031,Primorsko-goranska zupanija,2001,10545.08
HR032,Licko-senjska zupanija,2001,6595.46
HR033,Zadarska zupanija,2001,6922.61
HR034,Sibensko-kninska zupanija,2001,6017.14
HR035,Splitsko-dalmatinska zupanija,2001,7122.64
HR036,Istarska zupanija,2001,11923.23
HR037,Dubrovacko-neretvanska zupanija,2001,7900.34
HR050,Grad Zagreb,2001,14123.94
HR061,Međimurska županija,2001,6734.14
HR062,Varaždinska županija,2001,7543.43
HR063,Koprivničko-križevačka županija,2001,8552.58
HR064,Krapinsko-zagorska županija,2001,6423.94
HR065,Zagrebačka županija,2001,5851.5
ME000,Crna Gora,2001,4020.13
MK001,Vardarski,2001,2590.28
MK002,Istocen,2001,1975.3
MK003,Jugozapaden,2001,2286.25
MK004,Jugoistocen,2001,2457.55
MK005,Pelagoniski,2001,3509.3
MK006,Poloski,2001,1364.35
MK007,Severoistocen,2001,1709.51
MK008,Skopski,2001,4464.7
RS110,Београдска област,2001,4389.93
RS121,Западнобачка област,2001,2862.21
RS122,Јужнобанатска област,2001,3074.97
RS123,Јужнобачка област,2001,4657.23
RS124,Севернобанатска област,2001,2996.11
RS125,Севернобачка област,2001,3004.78
RS126,Средњобанатска област,2001,3425.66
RS127,Сремска област,2001,2796.7
RS211,Златиборска област,2001,2110.71
RS212,Колубарска област,2001,2212.26
RS213,Мачванска област,2001,2092.31
RS214,Моравичка област,2001,2864.59
RS215,Поморавска област,2001,2507.12
RS216,Расинска област,2001,2552.21
RS217,Рашка област,2001,1825.86
RS218,Шумадијска област,2001,2032.57
RS221,Борска област,2001,2454.08
RS222,Браничевска област,2001,2798.8
RS223,Зајечарска област,2001,2296.38
RS224,Јабланичка област,2001,1892.69
RS225,Нишавска област,2001,2888.97
RS226,Пиротска област,2001,2213.33
RS227,Подунавска област,2001,1661.7
RS228,Пчињска област,2001,2407.77
RS229,Топличка област,2001,1984.63
SI031,Pomurska,2001,10565.76
SI032,Podravska,2001,12445.53
SI033,Koroska,2001,12944.2
SI034,Savinjska,2001,13457.59
SI035,Zasavska,2001,10469.15
SI036,Posavska,2001,12745.59
SI037,Jugovzhodna Slovenija,2001,14710.14
SI038,Primorsko-notranjska,2001,11910.87
SI041,Osrednjeslovenska,2001,21224.83
SI042,Gorenjska,2001,13490.79
SI043,Goriska,2001,14681.42
SI044,Obalno-kraska,2001,15910.27
KSV,Kosovo,2001,2341.2975419842574
BIH,Brčko,2001,3368.3698116773485
BIH,Federacija Bosna i Hercegovina,2001,2931.909561512991
BIH,Repuplika Srpska,2001,2669.059894127764
HR021,Bjelovarsko-bilogorska županija,2002,6747.56
HR022,Virovitičko-podravska županija,2002,6518.1
HR023,Požeško-slavonska županija,2002,6255.41
HR024,Brodsko-posavska županija,2002,5683.88
HR025,Osječko-baranjska županija,2002,7140.61
HR026,Vukovarsko-srijemska županija,2002,5469.67
HR027,Karlovačka županija,2002,7605.3
HR028,Sisačko-moslavačka županija,2002,7036.71
HR031,Primorsko-goranska zupanija,2002,10612.29
HR032,Licko-senjska zupanija,2002,7758.89
HR033,Zadarska zupanija,2002,7353.11
HR034,Sibensko-kninska zupanija,2002,6455.21
HR035,Splitsko-dalmatinska zupanija,2002,7345.08
HR036,Istarska zupanija,2002,12646.59
HR037,Dubrovacko-neretvanska zupanija,2002,8062.53
HR050,Grad Zagreb,2002,14906.1
HR061,Međimurska županija,2002,7339.87
HR062,Varaždinska županija,2002,8257.39
HR063,Koprivničko-križevačka županija,2002,8937.3
HR064,Krapinsko-zagorska županija,2002,6411.77
HR065,Zagrebačka županija,2002,6879.48
ME000,Crna Gora,2002,4082.68
MK001,Vardarski,2002,2630.65
MK002,Istocen,2002,2093.74
MK003,Jugozapaden,2002,2351.13
MK004,Jugoistocen,2002,2516.95
MK005,Pelagoniski,2002,3660.84
MK006,Poloski,2002,1469.73
MK007,Severoistocen,2002,1708.35
MK008,Skopski,2002,4420.14
RS110,Београдска област,2002,5141.18
RS121,Западнобачка област,2002,2767.39
RS122,Јужнобанатска област,2002,3058.58
RS123,Јужнобачка област,2002,4852.57
RS124,Севернобанатска област,2002,2962.55
RS125,Севернобачка област,2002,3040.01
RS126,Средњобанатска област,2002,3384.03
RS127,Сремска област,2002,2769.36
RS211,Златиборска област,2002,2245.61
RS212,Колубарска област,2002,2257.81
RS213,Мачванска област,2002,1990.95
RS214,Моравичка област,2002,2873.41
RS215,Поморавска област,2002,2674.41
RS216,Расинска област,2002,2406.51
RS217,Рашка област,2002,2139.03
RS218,Шумадијска област,2002,2215.86
RS221,Борска област,2002,2394.33
RS222,Браничевска област,2002,3130.96
RS223,Зајечарска област,2002,2114.85
RS224,Јабланичка област,2002,2118.1
RS225,Нишавска област,2002,3024.36
RS226,Пиротска област,2002,2132.75
RS227,Подунавска област,2002,1754.69
RS228,Пчињска област,2002,2290.77
RS229,Топличка област,2002,2050.45
SI031,Pomurska,2002,10821.95
SI032,Podravska,2002,13075.38
SI033,Koroska,2002,12866.03
SI034,Savinjska,2002,14112.31
SI035,Zasavska,2002,10351.99
SI036,Posavska,2002,13372.82
SI037,Jugovzhodna Slovenija,2002,15265.59
SI038,Primorsko-notranjska,2002,12241.68
SI041,Osrednjeslovenska,2002,21900.38
SI042,Gorenjska,2002,13839.53
SI043,Goriska,2002,15067.07
SI044,Obalno-kraska,2002,16476.73
HR021,Bjelovarsko-bilogorska županija,2002,6747.56
HR022,Virovitičko-podravska županija,2002,6518.1
HR023,Požeško-slavonska županija,2002,6255.41
HR024,Brodsko-posavska županija,2002,5683.88
HR025,Osječko-baranjska županija,2002,7140.61
HR026,Vukovarsko-srijemska županija,2002,5469.67
HR027,Karlovačka županija,2002,7605.3
HR028,Sisačko-moslavačka županija,2002,7036.71
HR031,Primorsko-goranska zupanija,2002,10612.29
HR032,Licko-senjska zupanija,2002,7758.89
HR033,Zadarska zupanija,2002,7353.11
HR034,Sibensko-kninska zupanija,2002,6455.21
HR035,Splitsko-dalmatinska zupanija,2002,7345.08
HR036,Istarska zupanija,2002,12646.59
HR037,Dubrovacko-neretvanska zupanija,2002,8062.53
HR050,Grad Zagreb,2002,14906.1
HR061,Međimurska županija,2002,7339.87
HR062,Varaždinska županija,2002,8257.39
HR063,Koprivničko-križevačka županija,2002,8937.3
HR064,Krapinsko-zagorska županija,2002,6411.77
HR065,Zagrebačka županija,2002,6879.48
ME000,Crna Gora,2002,4082.68
MK001,Vardarski,2002,2630.65
MK002,Istocen,2002,2093.74
MK003,Jugozapaden,2002,2351.13
MK004,Jugoistocen,2002,2516.95
MK005,Pelagoniski,2002,3660.84
MK006,Poloski,2002,1469.73
MK007,Severoistocen,2002,1708.35
MK008,Skopski,2002,4420.14
RS110,Београдска област,2002,5141.18
RS121,Западнобачка област,2002,2767.39
RS122,Јужнобанатска област,2002,3058.58
RS123,Јужнобачка област,2002,4852.57
RS124,Севернобанатска област,2002,2962.55
RS125,Севернобачка област,2002,3040.01
RS126,Средњобанатска област,2002,3384.03
RS127,Сремска област,2002,2769.36
RS211,Златиборска област,2002,2245.61
RS212,Колубарска област,2002,2257.81
RS213,Мачванска област,2002,1990.95
RS214,Моравичка област,2002,2873.41
RS215,Поморавска област,2002,2674.41
RS216,Расинска област,2002,2406.51
RS217,Рашка област,2002,2139.03
RS218,Шумадијска област,2002,2215.86
RS221,Борска област,2002,2394.33
RS222,Браничевска област,2002,3130.96
RS223,Зајечарска област,2002,2114.85
RS224,Јабланичка област,2002,2118.1
RS225,Нишавска област,2002,3024.36
RS226,Пиротска област,2002,2132.75
RS227,Подунавска област,2002,1754.69
RS228,Пчињска област,2002,2290.77
RS229,Топличка област,2002,2050.45
SI031,Pomurska,2002,10821.95
SI032,Podravska,2002,13075.38
SI033,Koroska,2002,12866.03
SI034,Savinjska,2002,14112.31
SI035,Zasavska,2002,10351.99
SI036,Posavska,2002,13372.82
SI037,Jugovzhodna Slovenija,2002,15265.59
SI038,Primorsko-notranjska,2002,12241.68
SI041,Osrednjeslovenska,2002,21900.38
SI042,Gorenjska,2002,13839.53
SI043,Goriska,2002,15067.07
SI044,Obalno-kraska,2002,16476.73
KSV,Kosovo,2002,2271.444014497073
BIH,Brčko,2002,3533.4621181986254
BIH,Federacija Bosna i Hercegovina,2002,3075.503361288253
BIH,Repuplika Srpska,2002,2800.0790956176224
HR021,Bjelovarsko-bilogorska županija,2003,6773.84
HR022,Virovitičko-podravska županija,2003,6742.05
HR023,Požeško-slavonska županija,2003,6833.16
HR024,Brodsko-posavska županija,2003,5842.43
HR025,Osječko-baranjska županija,2003,7196.97
HR026,Vukovarsko-srijemska županija,2003,5809.55
HR027,Karlovačka županija,2003,7356.6
HR028,Sisačko-moslavačka županija,2003,7123.14
HR031,Primorsko-goranska zupanija,2003,11619.01
HR032,Licko-senjska zupanija,2003,9312.94
HR033,Zadarska zupanija,2003,8349.26
HR034,Sibensko-kninska zupanija,2003,7120.44
HR035,Splitsko-dalmatinska zupanija,2003,7741.88
HR036,Istarska zupanija,2003,13329.47
HR037,Dubrovacko-neretvanska zupanija,2003,8737.52
HR050,Grad Zagreb,2003,16036.63
HR061,Međimurska županija,2003,7369.76
HR062,Varaždinska županija,2003,8436.46
HR063,Koprivničko-križevačka županija,2003,9049.89
HR064,Krapinsko-zagorska županija,2003,6617.74
HR065,Zagrebačka županija,2003,7044.08
ME000,Crna Gora,2003,4170.08
MK001,Vardarski,2003,3001.12
MK002,Istocen,2003,2167.46
MK003,Jugozapaden,2003,2139.34
MK004,Jugoistocen,2003,2711.08
MK005,Pelagoniski,2003,3921.49
MK006,Poloski,2003,1673.15
MK007,Severoistocen,2003,1803.22
MK008,Skopski,2003,4278.17
RS110,Београдска област,2003,5575.5
RS121,Западнобачка област,2003,2722.86
RS122,Јужнобанатска област,2003,3030.89
RS123,Јужнобачка област,2003,4804.67
RS124,Севернобанатска област,2003,2938.08
RS125,Севернобачка област,2003,3045.07
RS126,Средњобанатска област,2003,3335.28
RS127,Сремска област,2003,2732.72
RS211,Златиборска област,2003,2548.95
RS212,Колубарска област,2003,2338.12
RS213,Мачванска област,2003,1996.83
RS214,Моравичка област,2003,2930.4
RS215,Поморавска област,2003,2855.5
RS216,Расинска област,2003,2490.97
RS217,Рашка област,2003,2401.15
RS218,Шумадијска област,2003,2365.7
RS221,Борска област,2003,2624.74
RS222,Браничевска област,2003,3239.93
RS223,Зајечарска област,2003,2340.83
RS224,Јабланичка област,2003,2187.71
RS225,Нишавска област,2003,3257.65
RS226,Пиротска област,2003,2194.68
RS227,Подунавска област,2003,1649.46
RS228,Пчињска област,2003,2351.41
RS229,Топличка област,2003,1968.33
SI031,Pomurska,2003,10849.96
SI032,Podravska,2003,13193.27
SI033,Koroska,2003,12877.84
SI034,Savinjska,2003,14273.49
SI035,Zasavska,2003,10318.67
SI036,Posavska,2003,12758.21
SI037,Jugovzhodna Slovenija,2003,15579.08
SI038,Primorsko-notranjska,2003,12273.8
SI041,Osrednjeslovenska,2003,23256.54
SI042,Gorenjska,2003,14105.64
SI043,Goriska,2003,15227.2
SI044,Obalno-kraska,2003,16912.31
HR021,Bjelovarsko-bilogorska županija,2003,6773.84
HR022,Virovitičko-podravska županija,2003,6742.05
HR023,Požeško-slavonska županija,2003,6833.16
HR024,Brodsko-posavska županija,2003,5842.43
HR025,Osječko-baranjska županija,2003,7196.97
HR026,Vukovarsko-srijemska županija,2003,5809.55
HR027,Karlovačka županija,2003,7356.6
HR028,Sisačko-moslavačka županija,2003,7123.14
HR031,Primorsko-goranska zupanija,2003,11619.01
HR032,Licko-senjska zupanija,2003,9312.94
HR033,Zadarska zupanija,2003,8349.26
HR034,Sibensko-kninska zupanija,2003,7120.44
HR035,Splitsko-dalmatinska zupanija,2003,7741.88
HR036,Istarska zupanija,2003,13329.47
HR037,Dubrovacko-neretvanska zupanija,2003,8737.52
HR050,Grad Zagreb,2003,16036.63
HR061,Međimurska županija,2003,7369.76
HR062,Varaždinska županija,2003,8436.46
HR063,Koprivničko-križevačka županija,2003,9049.89
HR064,Krapinsko-zagorska županija,2003,6617.74
HR065,Zagrebačka županija,2003,7044.08
ME000,Crna Gora,2003,4170.08
MK001,Vardarski,2003,3001.12
MK002,Istocen,2003,2167.46
MK003,Jugozapaden,2003,2139.34
MK004,Jugoistocen,2003,2711.08
MK005,Pelagoniski,2003,3921.49
MK006,Poloski,2003,1673.15
MK007,Severoistocen,2003,1803.22
MK008,Skopski,2003,4278.17
RS110,Београдска област,2003,5575.5
RS121,Западнобачка област,2003,2722.86
RS122,Јужнобанатска област,2003,3030.89
RS123,Јужнобачка област,2003,4804.67
RS124,Севернобанатска област,2003,2938.08
RS125,Севернобачка област,2003,3045.07
RS126,Средњобанатска област,2003,3335.28
RS127,Сремска област,2003,2732.72
RS211,Златиборска област,2003,2548.95
RS212,Колубарска област,2003,2338.12
RS213,Мачванска област,2003,1996.83
RS214,Моравичка област,2003,2930.4
RS215,Поморавска област,2003,2855.5
RS216,Расинска област,2003,2490.97
RS217,Рашка област,2003,2401.15
RS218,Шумадијска област,2003,2365.7
RS221,Борска област,2003,2624.74
RS222,Браничевска област,2003,3239.93
RS223,Зајечарска област,2003,2340.83
RS224,Јабланичка област,2003,2187.71
RS225,Нишавска област,2003,3257.65
RS226,Пиротска област,2003,2194.68
RS227,Подунавска област,2003,1649.46
RS228,Пчињска област,2003,2351.41
RS229,Топличка област,2003,1968.33
SI031,Pomurska,2003,10849.96
SI032,Podravska,2003,13193.27
SI033,Koroska,2003,12877.84
SI034,Savinjska,2003,14273.49
SI035,Zasavska,2003,10318.67
SI036,Posavska,2003,12758.21
SI037,Jugovzhodna Slovenija,2003,15579.08
SI038,Primorsko-notranjska,2003,12273.8
SI041,Osrednjeslovenska,2003,23256.54
SI042,Gorenjska,2003,14105.64
SI043,Goriska,2003,15227.2
SI044,Obalno-kraska,2003,16912.31
KSV,Kosovo,2003,2289.6816349740225
BIH,Brčko,2003,3046.61583
BIH,Federacija Bosna i Hercegovina,2003,2651.608446
BIH,Repuplika Srpska,2003,2414.026871
HR021,Bjelovarsko-bilogorska županija,2004,6965.69
HR022,Virovitičko-podravska županija,2004,6732.12
HR023,Požeško-slavonska županija,2004,7108.28
HR024,Brodsko-posavska županija,2004,6155.39
HR025,Osječko-baranjska županija,2004,7632.56
HR026,Vukovarsko-srijemska županija,2004,5979.1
HR027,Karlovačka županija,2004,7326.3
HR028,Sisačko-moslavačka županija,2004,7157.75
HR031,Primorsko-goranska zupanija,2004,11641.15
HR032,Licko-senjska zupanija,2004,11803.84
HR033,Zadarska zupanija,2004,8516.62
HR034,Sibensko-kninska zupanija,2004,7653.21
HR035,Splitsko-dalmatinska zupanija,2004,8420.36
HR036,Istarska zupanija,2004,13847.28
HR037,Dubrovacko-neretvanska zupanija,2004,9666.59
HR050,Grad Zagreb,2004,16812.88
HR061,Međimurska županija,2004,7482.28
HR062,Varaždinska županija,2004,8109.05
HR063,Koprivničko-križevačka županija,2004,8873.42
HR064,Krapinsko-zagorska županija,2004,6618.69
HR065,Zagrebačka županija,2004,7409.76
ME000,Crna Gora,2004,4343.72
MK001,Vardarski,2004,2934.53
MK002,Istocen,2004,2364.26
MK003,Jugozapaden,2004,2422.49
MK004,Jugoistocen,2004,2874.19
MK005,Pelagoniski,2004,3711.95
MK006,Poloski,2004,1581.44
MK007,Severoistocen,2004,1788.97
MK008,Skopski,2004,4660.42
RS110,Београдска област,2004,6555.63
RS121,Западнобачка област,2004,3005.36
RS122,Јужнобанатска област,2004,3295.51
RS123,Јужнобачка област,2004,5094.96
RS124,Севернобанатска област,2004,3211.81
RS125,Севернобачка област,2004,3294.14
RS126,Средњобанатска област,2004,3651.19
RS127,Сремска област,2004,2989.27
RS211,Златиборска област,2004,2510.98
RS212,Колубарска област,2004,2450.13
RS213,Мачванска област,2004,2207.17
RS214,Моравичка област,2004,3134.84
RS215,Поморавска област,2004,2687.78
RS216,Расинска област,2004,2553.54
RS217,Рашка област,2004,2391.65
RS218,Шумадијска област,2004,2485.18
RS221,Борска област,2004,2411.01
RS222,Браничевска област,2004,3378.61
RS223,Зајечарска област,2004,2435.93
RS224,Јабланичка област,2004,2063.84
RS225,Нишавска област,2004,3572.48
RS226,Пиротска област,2004,2322.35
RS227,Подунавска област,2004,1787.7
RS228,Пчињска област,2004,2080.08
RS229,Топличка област,2004,1982.04
SI031,Pomurska,2004,11415.79
SI032,Podravska,2004,13865.24
SI033,Koroska,2004,13321.14
SI034,Savinjska,2004,14924.31
SI035,Zasavska,2004,10665.34
SI036,Posavska,2004,13316.28
SI037,Jugovzhodna Slovenija,2004,16507.53
SI038,Primorsko-notranjska,2004,12695.33
SI041,Osrednjeslovenska,2004,24177.9
SI042,Gorenjska,2004,14726.68
SI043,Goriska,2004,15616.9
SI044,Obalno-kraska,2004,17517.14
HR021,Bjelovarsko-bilogorska županija,2004,6965.69
HR022,Virovitičko-podravska županija,2004,6732.12
HR023,Požeško-slavonska županija,2004,7108.28
HR024,Brodsko-posavska županija,2004,6155.39
HR025,Osječko-baranjska županija,2004,7632.56
HR026,Vukovarsko-srijemska županija,2004,5979.1
HR027,Karlovačka županija,2004,7326.3
HR028,Sisačko-moslavačka županija,2004,7157.75
HR031,Primorsko-goranska zupanija,2004,11641.15
HR032,Licko-senjska zupanija,2004,11803.84
HR033,Zadarska zupanija,2004,8516.62
HR034,Sibensko-kninska zupanija,2004,7653.21
HR035,Splitsko-dalmatinska zupanija,2004,8420.36
HR036,Istarska zupanija,2004,13847.28
HR037,Dubrovacko-neretvanska zupanija,2004,9666.59
HR050,Grad Zagreb,2004,16812.88
HR061,Međimurska županija,2004,7482.28
HR062,Varaždinska županija,2004,8109.05
HR063,Koprivničko-križevačka županija,2004,8873.42
HR064,Krapinsko-zagorska županija,2004,6618.69
HR065,Zagrebačka županija,2004,7409.76
ME000,Crna Gora,2004,4343.72
MK001,Vardarski,2004,2934.53
MK002,Istocen,2004,2364.26
MK003,Jugozapaden,2004,2422.49
MK004,Jugoistocen,2004,2874.19
MK005,Pelagoniski,2004,3711.95
MK006,Poloski,2004,1581.44
MK007,Severoistocen,2004,1788.97
MK008,Skopski,2004,4660.42
RS110,Београдска област,2004,6555.63
RS121,Западнобачка област,2004,3005.36
RS122,Јужнобанатска област,2004,3295.51
RS123,Јужнобачка област,2004,5094.96
RS124,Севернобанатска област,2004,3211.81
RS125,Севернобачка област,2004,3294.14
RS126,Средњобанатска област,2004,3651.19
RS127,Сремска област,2004,2989.27
RS211,Златиборска област,2004,2510.98
RS212,Колубарска област,2004,2450.13
RS213,Мачванска област,2004,2207.17
RS214,Моравичка област,2004,3134.84
RS215,Поморавска област,2004,2687.78
RS216,Расинска област,2004,2553.54
RS217,Рашка област,2004,2391.65
RS218,Шумадијска област,2004,2485.18
RS221,Борска област,2004,2411.01
